,game,model,experiment,episode,metric,value
1691,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,Violated Request Count,58.0
1692,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,Request Success Ratio,0.7707509881422925
1693,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,Lose,0.0
1694,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,Success,0.0
1695,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_0,Main Score,0.0
1696,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Aborted,1.0
1697,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Request Count,189.0
1698,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Parsed Request Count,149.0
1699,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Violated Request Count,40.0
1700,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Request Success Ratio,0.7883597883597884
1701,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Lose,0.0
1702,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Success,0.0
1703,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_2,Main Score,0.0
1704,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Aborted,1.0
1705,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Request Count,171.0
1706,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Parsed Request Count,124.0
1707,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Violated Request Count,47.0
1708,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Request Success Ratio,0.7251461988304093
1709,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Lose,0.0
1710,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Success,0.0
1711,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_1,Main Score,0.0
1712,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Aborted,0.0
1713,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Request Count,302.0
1714,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Parsed Request Count,230.0
1715,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Violated Request Count,72.0
1716,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Request Success Ratio,0.7615894039735099
1717,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Lose,0.0
1718,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Success,1.0
1719,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_3,Main Score,53.91304347826087
1720,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Aborted,1.0
1721,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Request Count,173.0
1722,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Parsed Request Count,140.0
1723,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Violated Request Count,33.0
1724,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Request Success Ratio,0.8092485549132948
1725,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Lose,0.0
1726,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Success,0.0
1727,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,2_full_programmatic2,episode_5,Main Score,0.0
1728,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Aborted,0.0
1729,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Request Count,58.0
1730,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Parsed Request Count,54.0
1731,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Violated Request Count,4.0
1732,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Request Success Ratio,0.9310344827586207
1733,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Lose,0.0
1734,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Success,1.0
1735,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_4,Main Score,37.96296296296296
1736,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Aborted,0.0
1737,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Request Count,61.0
1738,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Parsed Request Count,54.0
1739,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Violated Request Count,7.0
1740,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Request Success Ratio,0.8852459016393442
1741,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Lose,0.0
1742,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Success,1.0
1743,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_0,Main Score,44.44444444444444
1744,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Aborted,0.0
1745,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Request Count,55.0
1746,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Parsed Request Count,54.0
1747,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Violated Request Count,1.0
1748,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Request Success Ratio,0.9818181818181818
1749,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Lose,1.0
1750,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Success,0.0
1751,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_2,Main Score,24.074074074074073
1752,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Aborted,0.0
1753,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Request Count,55.0
1754,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Parsed Request Count,54.0
1755,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Violated Request Count,1.0
1756,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Request Success Ratio,0.9818181818181818
1757,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Lose,0.0
1758,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Success,1.0
1759,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_1,Main Score,29.62962962962963
1760,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Aborted,0.0
1761,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Request Count,56.0
1762,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Parsed Request Count,54.0
1763,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Violated Request Count,2.0
1764,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Request Success Ratio,0.9642857142857143
1765,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Lose,1.0
1766,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Success,0.0
1767,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_3,Main Score,28.703703703703702
1768,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Aborted,0.0
1769,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Request Count,55.0
1770,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Parsed Request Count,54.0
1771,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Violated Request Count,1.0
1772,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Request Success Ratio,0.9818181818181818
1773,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Lose,1.0
1774,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Success,0.0
1775,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,4_short_pos1_easy,episode_5,Main Score,29.62962962962963
1776,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Aborted,1.0
1777,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Request Count,16.0
1778,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Parsed Request Count,15.0
1779,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Violated Request Count,1.0
1780,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Request Success Ratio,0.9375
1781,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Lose,0.0
1782,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Success,0.0
1783,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_4,Main Score,0.0
1784,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Aborted,1.0
1785,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Request Count,29.0
1786,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Parsed Request Count,28.0
1787,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Violated Request Count,1.0
1788,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Request Success Ratio,0.9655172413793104
1789,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Lose,1.0
1790,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Success,0.0
1791,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_0,Main Score,0.0
1792,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Aborted,1.0
1793,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Request Count,8.0
1794,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Parsed Request Count,7.0
1795,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Violated Request Count,1.0
1796,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Request Success Ratio,0.875
1797,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Lose,1.0
1798,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Success,0.0
1799,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_2,Main Score,0.0
1800,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Aborted,1.0
1801,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Request Count,11.0
1802,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Parsed Request Count,10.0
1803,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Violated Request Count,1.0
1804,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Request Success Ratio,0.9090909090909091
1805,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Lose,0.0
1806,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Success,0.0
1807,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_1,Main Score,0.0
1808,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Aborted,1.0
1809,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Request Count,8.0
1810,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Parsed Request Count,7.0
1811,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Violated Request Count,1.0
1812,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Request Success Ratio,0.875
1813,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Lose,1.0
1814,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Success,0.0
1815,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_3,Main Score,0.0
1816,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Aborted,1.0
1817,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Request Count,7.0
1818,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Parsed Request Count,6.0
1819,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Violated Request Count,1.0
1820,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Request Success Ratio,0.8571428571428571
1821,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Lose,0.0
1822,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Success,0.0
1823,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,3_short_no_reprompting,episode_5,Main Score,0.0
1824,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Aborted,0.0
1825,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Request Count,66.0
1826,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Parsed Request Count,54.0
1827,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Violated Request Count,12.0
1828,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Request Success Ratio,0.8181818181818182
1829,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Lose,1.0
1830,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Success,0.0
1831,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_4,Main Score,37.96296296296296
1832,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Aborted,0.0
1833,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Request Count,61.0
1834,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Parsed Request Count,54.0
1835,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Violated Request Count,7.0
1836,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Request Success Ratio,0.8852459016393442
1837,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Lose,1.0
1838,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Success,0.0
1839,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_0,Main Score,35.18518518518518
1840,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Aborted,1.0
1841,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Request Count,62.0
1842,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Parsed Request Count,47.0
1843,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Violated Request Count,15.0
1844,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Request Success Ratio,0.7580645161290323
1845,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Lose,0.0
1846,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Success,0.0
1847,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_2,Main Score,0.0
1848,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Aborted,1.0
1849,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Request Count,31.0
1850,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Parsed Request Count,22.0
1851,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Violated Request Count,9.0
1852,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Request Success Ratio,0.7096774193548387
1853,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Lose,1.0
1854,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Success,0.0
1855,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_1,Main Score,0.0
1856,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Aborted,0.0
1857,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Request Count,66.0
1858,wizardsapprentice,Mixtral-8x22B-Instruct-v0.1-t0.0--custom-t0.0--custom-t0.0,5_short_pos1_hard,episode_3,Parsed Request Count,54.0
